"asylum","location","latitude","longitude","location_pcode","location_level","location_id"
"ARE","Red Sea : Muhafazah - Governorate","25.1076838","33.7964613","20EGY031",1,1066
"ARE","South Sinai : Muhafazah - Governorate","29.168182224079","33.931837354419","20EGY035",1,1069
"ARE","Suez : Muhafazah - Governorate","29.9668343","32.5498069","20EGY004",1,1070
"ARE","Dakahliya : Muhafazah - Governorate","31.0832017","31.4913182","20EGY012",1,1043
"ARE","Fayoum : Muhafazah - Governorate","29.4170165","30.7120023","20EGY023",1,1047
"ARE","Ismailia : Muhafazah - Governorate","30.5964923","32.2714587","20EGY019",1,1054
"ARE","Asyut : Muhafazah - Governorate","27.1783117","31.1859257","20EGY025",1,1039
"ARE","Egypt : Dispersed in the country / territory","26.820553","30.802498","EGY",0,1045
"ARE","Beni Suef : Muhafazah - Governorate","29.0661274","31.0993845","20EGY022",1,1041
"ARE","Damietta : Muhafazah - Governorate","31.4175388","31.8144434","20EGY011",1,1044
"ARE","Gharbeya : Muhafazah - Governorate","30.8753556","31.03351","20EGY016",1,1048
"ARE","Kafr El Shiekh : Muhafazah - Governorate","31.1063198","30.9419751","20EGY015",1,1055
"ARE","Menia : Muhafazah - Governorate","28.148193130687","30.470498102148","20EGY024",1,1060
"ARE","Port-Said : Muhafazah - Governorate","31.2652893","32.3018661","20EGY003",1,1064
"ARE","Sohag : Muhafazah - Governorate","26.5590737","31.6956705","20EGY026",1,1068
"ARE","North Sinai : Muhafazah - Governorate","30.6084723","33.617577","20EGY034",1,1063
"ARE","New Valley : Muhafazah - Governorate","24.5455638","27.1735316","20EGY032",1,1062
"SAL","El Salvador : Dispersed in the country / territory","13.794185","-88.89653","SLV",0,1072
"ERT","Asmara : Point","15.3228767","38.9250517","ERIs003232",3,1080
"ERT","Gash Barka : Zoba - Region","15.4068825","37.6386622","20ERI009",1,1086
"ERT","Emkulu : Point","15.39719963","39.08718872","ERIr000000017",3,1085
"EST","Estonia : Dispersed in the country / territory","58.595272","25.013607","EST",0,1089
"SWA","Eswatini : Dispersed in the country / territory","-26.522503","31.465866","SWZ",0,3039
"SWA","Malindza : Point","-26.404408","31.7711685","SWZs001512",3,3040
"ETH","Addis Ababa : Astedader akabibi - Chartered city","8.9806034","38.7577605","20ETH014",1,1097
"ETH","Bambasi Camp : Point","0","0","ETHs004591",3,1107
"ETH","Sherkole : Point","10.66670036","34.83330154","ETHs000167",3,1145
"ETH","Asaita : Point","11.5505858","41.4362457","ETHs003861",3,1103
"ETH","Bokolmanyo : Point","4.545546","41.5362656","ETHs004000",3,1111
"ETH","Adiharush : Point","8.626703262","39.63755417","ETHs004073",3,1098
"ETH","Awbarre : Point","9.7855031","43.2207073","ETHs000168",3,1105
"ETH","Berhale : Point","13.8636044","40.0210039","ETHs003862",3,1110
"ETH","Hitsats","8.626703262","39.63755417","ETHs004634",3,1127
"ETH","Mai-Ayni : Point","8.626703262","39.63755417","ETHs003858",3,1136
"ETH","Shimelba (Shire/Shiraro) : Point","14.3969633","37.77425","ETHs003014",3,1146
"ETH","Tigray Region","13.4973326","39.423662","20ETH001",1,4441
"ETH","Amhara Region","11.660833","37.957778","20ETH003",1,4439
"ETH","Borena : Awrajja - Zone","4.7234632","38.9876741","21ETH004012",2,1114
"ETH","Buramino : Point","8.626703262","39.63755417","ETHs004110",3,1115
"ETH","Ethiopia : Dispersed in the country / territory","9.145","40.489673","ETH",0,1119
"ETH","Ethiopia: Internally Displaced Persons : Countrywide - Conflict induced","7.8938589991677","39.023426771164","ETH",0,4296
"ETH","Gure Shembolla : Point","9.52616","34.49781","ETHs033344",3,3969
"ETH","Jewi : Point","8.15199","34.70351833","ETHs008605",3,3928
"ETH","Kebribeyah : Point","8.626703262","39.63755417","ETHs000164",3,1132
"ETH","Nguenyyiel : Point","0","0","ETHs028884",3,3624
"ETH","Oromia","8.4653299159787","39.260598202753","20ETH004",1,4438
"ETH","Somali Region","6.8537867375839","44.849663292186","20ETH005",1,4469
"ETH","South Omo - Kangaten","5.17","35.93","ETHs033348",3,3970
"ETH","Tongo Camp : Point","34.055","-118.366389","ETHs004111",3,1149
"ETH","Tsore: Point","0","0","ETHs008604",3,3587
"ETH","Dollo Ado Transit Centre : Point","4.2025596872915","42.032588511039","ETHs028053",3,1120
"ETH","Hilaweyn : Point","4.3642581","41.8650435","ETHs004109",3,1126
"ETH","Kobe Camp : Point","4.4774701","41.7432283","ETHs005120",3,1133
"ETH","Melkadida : Point","4.5188826","41.7183345","ETHs004074",3,1137
"ETH","Sheder : Point","9.691027","43.1233099","ETHs003860",3,1144
"ETH","Kule : Point","8.28338","34.25092","ETHs004636",3,3927
"ETH","Okugo : Point","6.492319444","35.13235278","ETHs004631",3,1140
"ETH","Pugnido : Point","7.64825","34.26808","ETHs000162",3,3926
"ETH","Pugnido 2 : Point","7.67918","34.24729","ETHs028020",3,3930
"ETH","Tierkidi : Point","8.27517","34.27598","ETHs004672",3,3925
"FIJ","Suva : Point","-18.1248086","178.4500789","FJIr000000017",3,1156
"FIN","Finland : Dispersed in the country / territory","61.92411","25.748151","FIN",0,1157
"FRA","France : Dispersed in the country / territory","46.227638","2.213749","FRA",0,1158
"GAB","Libreville : Point","0.4161976","9.4672676","GABr000000037",3,1183
"GAB","Franceville : Point","-1.6196441","13.6015463","GABr000000029",3,1172
"GAB","Port-Gentil : Point","-0.7351026","8.7591311","GABr000000010",3,1204
"GAB","Koulamoutou : Point","-1.1413444","12.4667204","GABr000000033",3,1176
"GAB","Lambarene : Point","-0.7015457","10.2403858","GABr000000046",3,1181
"GAB","Makokou : Point","0.5633173","12.857236","GABr000000048",3,1187
"GAB","Mitzic : Point","0.782292","11.5503832","GABr000000041",3,1190
"GAB","Moanda : Point","-1.5370282","13.2432632","GABs002364",3,1191
"GAB","Mouila : Point","-1.8697188","11.0542052","GABr000000031",3,1192
"GAB","Oyem : Point","1.5991751","11.5759672","GABr000000015",3,1202
"GAB","Ntoum : Point","0.3740355","9.7734455","GABr000000019",3,1199
"GAB","Akieni : Point","1.183333039","13.88333321","GABr000000007",3,1159
"GAM","Banjul","13.4548761","-16.5790323","GMBs003258",3,1212
"GAM","Gambia : Dispersed in the country / territory","13.443182","-15.310139","GMB",0,1215
"GAM","Kombo Central","13.270850716761","-16.643886350024","20GMB003006",2,4345
"GAM","Kanifing","13.457829674975","-16.680033370318","20GMB005001",2,4343
"GAM","Basse","13.3094412","-14.2192475","GMBs000822",3,1213
"GAM","Fulladu West","13.49110541651","-14.788753967705","20GMB004001",2,4341
"GEO","Georgia : Dispersed in the country / territory","32.1656221","-82.9000751","GEO",0,1225
"GEO","Abkhazia : Autonomous republic","42.315407","43.356892","20GEO001",1,1221
"GFR","Germany : Dispersed in the country / territory","51.165691","10.451526","DEU",0,1246
"GHA","Accra : District","5.6037168","-0.1869644","21GHA007004",2,1247
"GHA","Kumasi","6.6666004","-1.6162709","GHAr000000141",3,1259
"GHA","Western region environa","7.921330452","-1.204386234","21GHA015",1,1263
"GHA","Buduburam : Point","5.5251249767423","-0.4741934936928","GHAs026073",3,1251
"GHA","Central Region and its environs","0","0","21GHA005",1,1252
"GHA","Krisan : Point","4.9629987","-2.4616508","GHAs000828",3,1258
"GHA","Volta : Region","6.5781373","0.4502368","21GHA014",1,1262
"GHA","Ampain : Point","4.9705771045958","-2.4246986737517","GHAs004586",3,1248
"GHA","Egyeikroum : Point","7.921330452","-1.204386234","GHAs004584",3,1255
"GHA","Asanti Region","6.7470436","-1.5208624","21GHA002",1,1249
"GHA","Brong Ahafo","-","-",NA,NA,NA
"GHA","Eastern region environa","6.4089389836866","-0.46505704662791","21GHA006",1,3631
"GHA","Tamale","9.4329186","-0.8484524","GHAr000000215",3,1261
"GHA","Fetentaa : Point","7.4698628198489","-2.6705412255479","GHAs004585",3,1256
"GRE","Greece : Dispersed in the country / territory","39.074208","21.824312","GRC",0,1265
"GRN","Dispersed in country","12.565679","104.990963","KHM",0,261
"GUA","Guatemala : Dispersed in the country / territory","14.6349149","-90.5068824","GTM",0,1268
"GUA","Alta Verapaz","15.76193377","-90.19561259","21GTM016",1,4716
"GUA","Baja Verapaz","15.06164857","-90.36330809","21GTM015",1,4735
"GUA","Chimaltenango","14.76110292","-90.84934609","21GTM004",1,4728
"GUA","Chiquimula","14.5799043","-89.43530146","21GTM020",1,4738
"GUA","El Progreso","14.86978599","-90.1658721","21GTM002",1,4736
"GUA","Escuintla","14.20977867","-91.07717418","21GTM005",1,4729
"GUA","Guatemala","14.69363631","-90.529142","21GTM001",1,4734
"GUA","Huehuetenango","15.53633731","-91.3403131","21GTM013",1,4721
"GUA","Izabal","15.63387068","-88.99370052","21GTM018",1,4719
"GUA","Jalapa","14.61196991","-89.9335749","21GTM021",1,4737
"GUA","Jutiapa","14.14425457","-89.86235923","21GTM022",1,4731
"GUA","Petén","16.33322769","-90.20943533","21GTM017",1,4718
"GUA","Quetzaltenango","14.71953543","-91.78546315","21GTM009",1,4723
"GUA","Quiché","15.48183414","-90.81140934","21GTM014",1,4740
"GUA","Retalhuleu","14.39808125","-91.74004984","21GTM011",1,4725
"GUA","Sacatepéquez","14.60232566","-90.7384682","21GTM003",1,4732
"GUA","San Marcos","14.76663835","-92.02899265","21GTM012",1,4722
"GUA","Santa Rosa","14.13692447","-90.3854225","21GTM006",1,4730
"GUA","Sololá","14.67749611","-91.25922586","21GTM007",1,4727
"GUA","Suchitepéquez","14.60232566","-90.7384682","21GTM010",1,4726
"GUA","Totonicapán","15.09488785","-91.34143406","21GTM008",1,4724
"GUA","Zacapa","15.05144451","-89.46282081","21GTM019",1,4739
"GUI","Conakry : Special zone","9.6411855","-13.5784012","20GIN002",1,1273
"GUI","Forecariah","9.4344715","-13.0904353","GINr000000213",3,1275
"GUI","Kindia","10.02220368762","-12.841766762681","20GIN005",1,4504
"GUI","Kouankan 2","8.4455277062048","-9.1387774082737","GINs000966",3,1281
"GUI","Nzerekore","7.7497040576011","-8.7874147974525","20GIN008",1,4501
"GUI","Lola","7.8022353","-8.5336525","GINs000980",3,1284
"GUI","Kissidougou","9.1913942849843","-10.102681401407","GINr000000083",3,3632
"GNB","Bissau : Autonomous sector","11.8816553","-15.6177942","GNBs003262",3,1299
"GNB","Guinea-Bissau : Dispersed In the country/territory","11.803749","-15.180413","GNB",0,1308
"GUY","Guyana : Dispersed in the country / territory","4.860416","-58.93018","GUY",0,1331
"HAI","Haiti : Dispersed in the country / territory","18.971187","-72.285215","HTI",0,1339
"HON","Honduras : Dispersed in the country / territory","15.199999","-86.241905","HND",0,1350
"HON","Atlántida: Departamento","15.7044684","-87.37638459","20HND001",1,4741
"HON","Choluteca: Departamento","13.27007888","-87.26945052","20HND006",1,4745
"HON","Colón: Departamento","15.71048702","-85.94642406","20HND002",1,4742
"HON","Comayagua : Departamento","14.5534828","-87.6186379","20HND003",1,1349
"HON","Copán: Departamento","14.81489611","-88.84662854","20HND004",1,4743
"HON","Cortés: Departamento","15.39203808","-87.95208073","20HND005",1,4744
"HON","El Paraíso: Departamento","13.96186425","-86.30811266","20HND007",1,4746
"HON","Francisco Morazán: Departamento","14.44469958","-87.17956889","20HND008",1,4747
"HON","Intibucá: Departamento","14.16357281","-88.24740002","20HND010",1,4749
"HON","La Paz: Departamento","14.1083959","-87.88275152","20HND012",1,4750
"HON","Lempira: Departamento","14.34216516","-88.60347545","20HND013",1,4751
"HON","Ocotepeque: Departamento","14.49679458","-89.07547396","20HND014",1,4752
"HON","Olancho: Departamento","14.69797856","-86.06348135","20HND015",1,4753
"HON","Santa Bárbara: Departamento","15.15023869","-88.2801145","20HND016",1,4754
"HON","Valle: Departamento","13.40923375","-87.55165594","20HND017",1,4755
"HON","Yoro: Departamento","15.30697327","-87.24354833","20HND018",1,4756
"HUN","Hungary : Dispersed in the country / territory","47.162494","19.503304","HUN",0,1364
"ICE","Iceland : Dispersed in the country / territory","64.963051","-19.020835","ISL",0,1370
"IND","India : Dispersed in the country / territory","20.593684","78.96288","IND",0,1376
"IND","Tamil Nadu : State","11.1271225","78.6568942","20IND030",1,1378
"INS","Indonesia : Dispersed in the country / territory","-0.789275","113.921327","IDN",0,1392
"INS","Jakarta and Surrounding Areas (Province: DKI Jakarta, Jawa Barat, Banten)","-6.2393530626896","106.84031545529","20IDN006",1,3639
"INS","Jawa Tengah : Provinsi - Province","-6.99306","110.42083","20IDN010",1,3641
"INS","Jawa Timur","-7.24917","112.75083","20IDN011",1,1401
"INS","Kepulauan Riau : Provinsi - Province","3.9456514","108.1428669","20IDN018",1,1405
"INS","Nusa Tenggara Timur : Provinsi - Province","-8.6573819","121.0793705","20IDN023",1,1411
"INS","Riau : Provinsi - Province","0.2933469","101.7068294","20IDN026",1,1414
"INS","Sulawesi Selatan : Provinsi - Province","-3.6687994","119.9740534","20IDN028",1,1419
"INS","Sumatera Utara : Provinsi - Province","3.5995911091844","98.679949838954","20IDN032",1,3637
"INS","Bali : Provinsi - Province","-8.4095178","115.188916","20IDN002",1,1379
"INS","Aceh : Provinsi - Province","5.54167","95.33333","20IDN001",1,3638
"IRN","Ardakan : Shahrestan - County","32.3082212","54.0085616","20IRN030002",2,1433
"IRN","Bani Najjar : Point","32.5007782","54.2942009","IRNs004689",3,1435
"IRN","Bardsir : Shahrestan - County","29.9384731","56.5728597","20IRN013006",2,1436
"IRN","Dalaki : Point","29.42918968","51.28884888","IRNs001065",3,1439
"IRN","Islamic Republic of Iran : Dispersed in the country / territory","32.5007782","54.2942009","IRN",0,1441
"IRN","Meybod : Shahrestan - County","32.2487226","54.0079341","20IRN030008",2,1462
"IRN","Mohajerin : Point","35.07410049","48.61669922","IRNs006125",3,1463
"IRN","Rafsanjan : Shahrestan - County","30.3548893","56.002705","20IRN013017",2,1468
"IRN","Sarvestan : Shahrestan - County","29.27350044","53.22029877","20IRN006026",2,1470
"IRN","Saveh : Shahrestan - County","35.0236107","50.3585065","20IRN019009",2,1471
"IRN","Taft : Shahrestan - County","31.74710083","54.20880127","20IRN030009",2,1478
"IRN","Torbat e jam : Shahrestan - County","35.2316863","60.6401218","20IRN024027",2,1480
"IRN","Abazar : Point","28.9780255","50.8379918","IRNs006124",3,1430
"IRN","Bezileh : Point","32.5007782","54.2942009","IRNs001061",3,1437
"IRN","Dilzeh : Point","35.06370163","47.96609879","IRNs001067",3,1440
"IRN","Jahrom : Shahrestan - County","28.5177435","53.5743866","20IRN006011",2,1449
"IRN","Sonqor : Shahrestan - County","34.7848053","47.59115601","20IRN014014",2,1475
"IRN","Sultanieh : Point","36.43479919","48.79759979","IRNs001079",3,1477
"IRN","Varmahang : Point","34.79589844","46.88489914","IRNs001082",3,1481
"IRN","Ziveh : Point","38.12519836","48.2580986","IRNs001083",3,1486
"IRN","Khuzestan : Ostan - Province","31.4360149","49.041312","20IRN015",1,1456
"IRN","Tehran : Shahrestan - County","35.6891975","51.3889736","20IRN028015",2,1479
"IRQ","Al-Karkh District: Baghdad Governorate","33.321566282869","44.378074931911","20IRQ007004",2,4155
"IRQ","Erbil District: Erbil Governorate","36.190649105242","44.01324898525","20IRQ011003",2,4169
"IRQ","Kerbala District : Kerbala Governorate","32.6068464","44.0103922","20IRQ012003",2,1551
"IRQ","Kerbala Governorate","32.607003835174","44.010658463289","20IRQ012",1,3960
"IRQ","Kufa District: Najaf Governorate","32.042046156133","44.373554372273","20IRQ017001",2,4184
"IRQ","Najaf District : Najaf Governorate","32.027376","44.3331165","20IRQ017003",2,1562
"IRQ","Sulaymaniyah District: Sulaymaniyah Governorate","35.542965118647","45.457321177942","20IRQ005004",2,4201
"IRQ","Iraq : Dispersed in the country / territory","33.223191","43.679291","IRQ",0,1534
"IRQ","Al-Resafa District: Baghdad Governorate","33.356630013175","44.395776868849","20IRQ007002",2,4154
"IRQ","Kirkuk District : Kirkuk Governorate","35.449990150857","44.380894576284","20IRQ013002",2,4180
"IRQ","Mousl District: Ninewa Governorate","36.333985833356","43.100956575673","20IRQ015004",2,4188
"IRQ","Ain Al-Tamur Districe: Kerbala Governorate","32.449720687255","43.564109851619","20IRQ012001",2,4176
"IRQ","Abu Ghraib District: Baghdad Governorate","33.296276221618","44.078556289776","20IRQ007009",2,4152
"IRQ","Adhamiya-Istiqlal District: Baghdad Governorate","33.369118075413","44.36179487375","20IRQ007001",2,4153
"IRQ","Al Sader District: Baghdad Governorate","33.387190036268","44.477695792151","IRQr000009981",3,4129
"IRQ","Al-Ba'aj District: Ninewa Governorate","36.050285577906","41.726811527522","20IRQ015001",2,4186
"IRQ","Al-Hai District: Wassit Governorate","32.154654662298","46.048245239883","20IRQ016001",2,4206
"IRQ","Al-Hindiya District: Kerbala Governorate","32.541499148464","44.221535266867","20IRQ012002",2,4177
"IRQ","Al-Musayab District: Babylon Governorate","32.770689463685","44.287107299581","20IRQ006004",2,4150
"IRQ","Al-Suwaira District: Wassit Governorate","32.940778310905","44.775844705941","20IRQ016004",2,4207
"IRQ","Arbat Camp : Sulaymaniyah Governorate","35.37637","45.6091","IRQs010035",3,4587
"IRQ","Baghdad Governorate","33.3128057","44.3614875","20IRQ007",1,1503
"IRQ","Balad District: Salah al-Din Governorate","33.997735935547","44.159002632843","20IRQ018004",2,4196
"IRQ","Baqoba District: Diyala Governorate","33.732442063962","44.481498667265","20IRQ010004",2,4161
"IRQ","Basrah : Basrah Governorate","30.514300313609","47.798063510088","20IRQ002002",2,3860
"IRQ","Chamchamal District : Sulaymaniyah Governorate","35.524744095065","44.823195221522","20IRQ005001",2,4133
"IRQ","Darashakran Camp : Erbil Governorate","36.47112","43.89177","IRQs004655",3,4590
"IRQ","Diwaniya District: Qadisiya Governorate","31.974456777848","44.907231483865","20IRQ004002",2,4193
"IRQ","Duhok District : Duhok Governorate","36.852559983636","42.954278091498","20IRQ008002",2,4167
"IRQ","Heet District: Anbar Governorate","33.645705680106","42.82492848323","20IRQ001007",2,4148
"IRQ","Hilla District: Babylon Governorate","32.497667263926","44.432858068514","20IRQ006002",2,4151
"IRQ","Kalar District: Sulaymaniyah Governorate","34.632805550573","45.330619008211","20IRQ005005",2,4200
"IRQ","Kawergosk Camp : Erbil Governorate","36.34488","43.8113","IRQs004654",3,4591
"IRQ","Khalis District: Diyala Governorate","33.84039147896","44.520983230492","20IRQ010001",2,4160
"IRQ","Kut District: Wassit Governorate","32.502926963461","45.8542076933","20IRQ016002",2,4208
"IRQ","Mada’In District: Baghdad Governorate","33.100834729329","44.586603076129","20IRQ007005",2,4130
"IRQ","Mahmoudiya District : Baghdad Governorate","33.048514018478","44.35282316225","20IRQ007008",2,3828
"IRQ","Mergasur District: Erbil Governorate","36.835830965794","44.309722454463","20IRQ011005",2,4172
"IRQ","Nassriya District: Thi-Qar Governorate","31.030665377972","46.281056672749","20IRQ009002",2,4205
"IRQ","Ninewa Governorate","36.229574","42.2362435","20IRQ015",1,1563
"IRQ","Qadissiya Governorate","32.043691","45.1494505","20IRQ004",1,1570
"IRQ","Qushtapa Camp : Erbil Governorate","35.98379","44.0367","IRQs004656",3,4589
"IRQ","Samarra District: Salah al-Din Governorate","34.149549644186","43.907782091174","20IRQ018005",2,4197
"IRQ","Shaqlawa District: Erbil Governorate","36.399592826704","44.317011191828","20IRQ011006",2,4173
"IRQ","Sinjar District: Ninewa Governorate","36.309675437591","41.869892027041","20IRQ015007",2,4189
"IRQ","Tarmia District : Baghdad Governorate","33.672991191758","44.362477461173","20IRQ007007",2,3829
"IRQ","Tikrit District: Salah al-Din Governorate","34.608289326418","43.696238576434","20IRQ018006",2,4198
"IRQ","Wassit Governorate","32.6024094","45.7520985","20IRQ016",1,1582
"IRQ","Zakho District: Duhok Governorate","37.140932586633","42.679500049863","20IRQ008004",2,4166
"IRQ","Gawilan Camp : Duhok Governorate","36.3383","43.61544","IRQs004653",3,4592
"IRQ","Abul Khasib District: Basrah Governorate","30.317431389056","48.038805939935","20IRQ002001",2,4157
"IRQ","Al-Zubair District: Basrah Governorate","30.382388028856","47.715434312398","20IRQ002006",2,4158
"IRQ","Amedi District : Duhok Governorate","37.091840859011","43.487128379264","20IRQ008001",2,3834
"IRQ","Basirma Camp : Erbil Governorate","36.49545","44.34031","IRQs004657",3,4593
"IRQ","Basrah Governorate","30.5081033","47.7834888","20IRQ002",1,1505
"IRQ","Choman District: Erbil Governorate","36.636647267446","44.893338126453","20IRQ011002",2,4168
"IRQ","Darbandihkan District: Sulaymaniyah Governorate","35.095265325994","45.697724658949","20IRQ005002",2,4199
"IRQ","Dokan : Sulaymaniyah Governorate","35.942857134574","44.959707894664","20IRQ005003",2,3844
"IRQ","Erbil Governorate","36.185493773279","44.005348202381","20IRQ011",1,4192
"IRQ","Halabja District : Sulaymaniyah Governorate","35.171684235994","45.988631534306","20IRQ005010",2,4136
"IRQ","Khanaqin District : Diyala Governorate","34.35527981024","45.373736572433","20IRQ010005",2,3832
"IRQ","Koysnjaq District: Erbil Governorate","36.074580339924","44.627643381792","20IRQ011004",2,4171
"IRQ","Makhmour District: Erbil Governorate","35.78031712521","43.579948384323","20IRQ011001",2,4218
"IRQ","Penjwin District : Sulaymaniyah Governorate","35.615056845099","45.958696260271","20IRQ005006",2,3846
"IRQ","Pshdar District : Sulaymaniyah Governorate","36.365792146536","45.109091921616","20IRQ005007",2,3847
"IRQ","Rania District : Sulaymaniyah Governorate","36.22690162307","44.892440852725","20IRQ005008",2,4134
"IRQ","Rutbah DIstrict: Anbar Governorate","33.041261979075","40.278768281369","20IRQ001004",2,4142
"IRQ","Said Sadiq District : Sulaymaniyah Governorate","35.372064604431","45.85909652987","IRQr000001962",3,4135
"IRQ","Sharbazher District : Sulaymaniyah Governorate","35.762323165778","45.610488531459","20IRQ005009",2,3850
"IRQ","Shatt Al-Arab District : Basrah Governorate","30.789737784929","47.881258246436","20IRQ002007",2,3831
"IRQ","Soran District: Erbil Governorate","36.659016625294","44.552009036543","20IRQ011007",2,4174
"IRQ","Sumel District: Duhok Governorate","36.864073820743","42.847576850101","20IRQ008003",2,4165
"IRQ","Taji District: Baghdad Governorate","33.533332695756","44.268076105533","20IRQ007006",2,4156
"IRQ","Akre Camp : Duhok Governorate","36.7354","43.8795","IRQs004652",3,4646
"IRQ","Al-Qaim District: Anbar Governorate","34.322015000031","41.168528216268","20IRQ001002",2,4138
"IRQ","Al-Rifa'I District: Thi-Qar Governorate","31.697547234483","46.116953196372","20IRQ009003",2,4203
"IRQ","Anbar Governorate","32.5597614","41.9196471","20IRQ001",1,1490
"IRQ","Babylon Governorate","32.468191","44.5501935","20IRQ006",1,1499
"IRQ","Bardarash : Duhok Governorate","36.502242245328","43.585108561217","IRQr000016521",3,4568
